UPS CGC/PI,Jul/94,Ago/94,Set/94,Out/94,Nov/94,Dez/94,Jan/95,Fev/95,Mar/95,Abr/95,Mai/95,Jun/95,Jul/95,Ago/95,Set/95,Out/95,Nov/95,Dez/95,Jan/96,Fev/96,Mar/96,Abr/96,Mai/96,Jun/96,Jul/96,Ago/96,Set/96,Out/96,Nov/96,Dez/96,Jan/97,Fev/97,Mar/97,Abr/97,Mai/97,Jun/97,Jul/97,Ago/97,Set/97,Out/97,Nov/97,Dez/97,Jan/98,Fev/98,Mar/98,Abr/98,Mai/98,Jun/98,Jul/98,Ago/98,Set/98,Out/98,Nov/98,Dez/98,Jan/99,Fev/99,Mar/99,Abr/99,Mai/99,Jun/99,Jul/99,Ago/99,Total
06.554.174/0001-82-CASA DE SAUDE DE ESPERANTINA,5047.09,3355.6499999999996,4607.2,4665.9800000000005,4924.14,4692.9800000000005,4687.44,5744.35,5131.77,5274.209999999999,5478.599999999999,5698.299999999999,2778.94,2357,5033.9,5730.33,5512.54,5095.06,4820.96,4921.69,4866.33,5249.18,4963.41,2297.01,5311.69,4873.93,4875.97,4875.200000000001,4462.9,4462.93,3346.46,4461.25,4040.11,3221.16,4220.34,3885.2200000000003,4462.7,0,0,0,0,0,0,106.92,109.76,131.07999999999998,247.64,539.8,94.88,60.74,104.42,179.64000000000001,212.42000000000002,99.16,76.98,104.42,97.64,113.3,126.37,114.08,43.440000000000005,176.84,172173.45000000004
06.554.174/0001-82-CENTRO MUN DE SAéDE DE ESPERANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4397.29,4396.48,4397.489999999999,4395.46,2602.259999999999,4685.0899999999965,4628.019999999999,4273.949999999999,3608.5299999999993,2912.4200000000014,3346.5899999999992,3503.999999999999,2297.5099999999998,3075.449999999999,3630.2799999999997,3045.6600000000003,2029.7499999999995,3078.5099999999984,3087.0899999999992,3095.0099999999993,3482.65,3727.6099999999997,4383.3099999999995,5377.009999999999,87457.41999999995
06.554.174/0001-82-CONS.ODONT.PETRONIO PORTELA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.92,309.04,409.57000000000005,192.51999999999998,1063.61,405.60999999999996,384.12,111.11999999999999,1049.55,1030.36,223.73,76.44999999999999,111.11999999999999,693.16,844.07,641.4800000000001,731.14,102.75999999999999,601.55,9012.879999999997
06.554.174/0001-82-UNIDADE MOVEL DE SAUDE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,916.0400000000001,418.97999999999996,678.13,245.60999999999999,716.3900000000001,1212.18,723.2,549.82,618.7600000000001,476.5900000000001,602.2900000000001,309.26,549.8200000000002,258.55,343.74,682.45,672.8300000000002,647.7,631.6,11253.940000000002
06.554.182/0001-29-P S BARRINHA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,356,356,356,356,356,356,669.12,1000,1000,1000,1000,1001,1000,1000,1000,1000,1001.6800000000001,1000,1000,964,2151.36,1124.8,1197.6799999999996,1261.0399999999995,1407.4799999999996,1124.1599999999999,1230.7599999999998,1238.6399999999999,1197,1276.3599999999997,1266.11,0,1190.24,1246.36,1146.8,1428.36,35614.950000000004
06.554.190/0001-75-P DE S BARROCAO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1154.13,1144.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.08,10.2,92.67999999999998,72.88000000000001,105.53999999999999,168.15,145.81,154.68,87.14999999999999,0,82.07,89.2,96.43999999999998,99.02000000000001,149.4,17.85,3674.2299999999996
06.554.190/0001-75-P M DE LUZILANDIA,736.7,1305.7199999999998,1005.4300000000002,599.9,680.11,518.7900000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4846.65
06.554.216/0001-85-P S POVOADO CACIMBAS,876,905.91,1403.3000000000002,629.7199999999999,556.04,537.08,557.0600000000001,0,634.96,595.1600000000001,389.28,509.36,492.8,613.28,602,0,0,748,648,774,682,662,264.51,364,364,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,0,427.52,428,428,610.37,602.2,212.18,260.28,258.35,68.25,245.9,271.75,289.9,338.08000000000004,384.47,430.38999999999993,349.75000000000006,340.82000000000005,388.4800000000001,384.31,372.26,27747.72
06.554.216/0001-85-P S POVOADO COMPRA FIADO,698.56,662.64,868.29,586.0699999999999,575.5699999999999,626.69,591.49,0,567.5899999999999,552.4200000000001,561.28,363.36,286.8,449.28,482,0,0,472,325.44,408,574,478,0,306,306,360.51,360.51,360.08,360.51,360.51,360.51,360.51,360.51,360.51,360.51,360.51,360.51,360.51,360.51,360.51,360.51,0,359.94,360.51,360.51,501.94000000000005,509.34,258.24,266.24,268.33,339.21,274.5,338.46000000000004,344.85,339.92,437.54,416.96000000000004,349.96,336.41,450.61999999999995,349.79,412.96999999999997,23785.449999999997
06.554.216/0001-85-P S POVOADO DE BOQUEIRAO,787.3199999999999,990.6999999999999,967.0799999999999,692.93,612.9000000000001,629.94,602.35,0,518.9200000000001,599.3199999999999,611.28,395.36,522.8,359.52,457.81,0,0,276,390,636,1048,856,0,307.53,307.53,361.53,361.53,361.53,361.53,361.53,361.53,361.53,361.53,361.53,361.53,361.53,361.53,361.53,361.53,361.53,361.53,361.53,361.5,361.53,361.53,584.89,532.78,265.09000000000003,298.61,329.44,349.8,223.37,349.83,349.99,350,349.8699999999999,433.2699999999999,349.99,349.66999999999996,443.39,406.29999999999995,411.09999999999997,26177.249999999993
06.554.216/0001-85-P S POVOADO ENSEADA,688,36.72,531.91,461.06,207.8,356.21000000000004,696.3100000000001,0,505.67,804.7,677.28,615.36,673.79,0,230.76,0,0,704,704,704,0,704,727.46,347.53,347.53,408.51,408,408.51,408.51,408.51,408.51,408.51,408.51,408.51,408.51,408.51,408.51,408.51,408.51,408.51,408.51,408.51,408.5,408.51,408.51,760.72,662.63,321.41,316.41,258.93,372.46,325.17,348.99,409.59000000000003,337.21999999999997,411.72999999999996,389.19,403.26000000000005,399.28999999999996,555.8100000000001,518.58,462.94,26148.099999999995
06.554.224/0002-02-P M DE BARREIRAS DO PIAUI,0,0,0,0,0,127.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.51
06.554.224/0002-02-UMS DE BARREIRAS DO PIAUI,0,0,0,0,0,0,0,0,0,0,0,242.34,205.55,348.48999999999995,213.96,416.24,1030.93,992.6800000000001,462.03999999999996,846.1,589.88,565.04,532.18,100.13,502.89,0,0,0,174.02,0,605.41,337.6,660.44,333.01,192.04,377.15000000000003,371.57,386.55,368.78,0,849.11,353.12,475,0,0,93.18,314.05,307,312.85,303.32000000000005,351.36,287.56000000000006,374.7099999999999,304.42,354.26,549.75,549.7499999999999,677.38,657.0500000000002,373.54,571.22,937.23,19850.880000000005
06.554.232/0001-78-CS DE MONTE ALEGRE,3163.48,2287.2,3482.36,3241,0,3325.09,2590.7200000000003,2863.16,2664.7200000000003,3210.2,3249.26,3345.6900000000005,3543.4400000000005,3144.9000000000005,3131.27,2590.7200000000003,3159,2825.3199999999997,3069.1000000000004,2999.8999999999996,2656.7200000000003,2594.7200000000003,3152.3900000000003,2456.51,2455.72,2994.99,2889.5699999999997,2995.0099999999998,2995.1,2994.4399999999996,2584.26,2702.77,2643.45,1780.1299999999999,2259.62,2738.05,2765.6099999999997,2809.49,2686.44,2782.0799999999995,2930.31,2776.1400000000003,1024.88,547.39,485.86000000000007,525.82,532.42,423.18,338.74,375.98,600.36,254.34,272.57,283.7099999999999,288.40999999999997,307.82,1474.0999999999997,1264.5600000000002,1499.7199999999998,1423.04,1704.8799999999999,1678.58,132836.41000000003
06.554.232/0001-78-P M DE MONTE ALEGRE DO PIAUI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,860.5600000000001,895.05,597.2099999999999,237.15,697.16,60.69,60.69,60.69,60.690000000000005,146.37,146.37,3822.63
06.554.232/0001-78-POSTO SAUDE POVOADO SÇO DIMAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361.33000000000004,178.76,178.76,179.00999999999996,174.76,205.40999999999997,205.53,1483.5599999999997
06.554.240/0001-14-PS DE SANTA FILOMENA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.36,40.25,123.19,84.41,63.54,90.83,233.94000000000005,0,707.5200000000001
06.554.257/0001-71-C COMUNITARIO B DE CORRENTE,2106.14,1595.1999999999998,1520.62,1583.3100000000002,1793.9699999999998,2646.95,2464.97,1436.3899999999999,1250.65,776.3299999999999,675.8,839.3,780.39,477.8,1696.05,1392.3400000000001,675.84,1237.6,828,1627.23,1478.53,963.53,1443.9,969.37,968.7500000000001,1140.1599999999999,1026.01,1030.02,828,1030,1018.88,1111.6,1030,1030,1030,1030,1030,876.0999999999999,769.6800000000001,849.27,756.28,744,590.46,676.05,661.1,821.02,533.1,518.12,471.17,564.22,48.1,460.57,436.86,564.14,546.31,498.12,520.1800000000001,564.02,414.06,417.76,533.36,0,59397.67999999998
06.554.257/0001-71-P DE S POV GENTIO,893.8000000000001,1130.66,906.45,987.05,1054.65,1470.51,1433.81,1141.9199999999998,433.43,666.39,721.12,518.4,776.5400000000001,1011.89,1047.61,937.37,629.84,1542.1299999999997,950.79,1603.5900000000001,648,690,837.7900000000001,768.19,768.1899999999999,803.02,803.02,803.02,794.72,714.72,802.81,802.62,603.52,785.29,684.38,673.98,690.85,726.02,673.5799999999999,617.49,673.13,656.53,463.8,603.6,706.28,689.15,720.22,443.86,451.22,461,40.65,461,460.77,0,300.45000000000005,548.7199999999999,399.1699999999999,477.7,153.29999999999998,506.22999999999996,551.5999999999999,535.86,44853.4
06.554.257/0001-71-P DE S POV MORRO REDONDO,1202.17,1497.6399999999999,1333.13,1270.32,1394.4899999999998,1798.65,1894.24,798.1199999999999,816.8000000000001,852.67,1338.84,1784.15,795.1899999999999,582.0400000000001,1235.9399999999998,604.64,713.84,1339.46,1315.6,1893.41,756,730,0,900.2199999999999,900.22,870.18,1061.8500000000001,1061.73,850.64,608.96,489.2,700.08,912.1500000000001,690.11,821.1500000000001,1043.1299999999999,766.38,852.26,1026.0900000000001,895.53,895.53,895.53,768.2199999999999,804.7,777.15,1125.02,1000,581.46,512.63,641.82,154.45,641.48,641.73,641.8,618.73,641.45,560.8199999999999,341.69,508.61,619.47,596.9100000000001,0,54366.41999999999
06.554.257/0001-71-P DE S POV SANTA MARTA,980.78,1419.73,1059.24,1350.48,1519.85,1952.3,1663.2099999999998,1201.1999999999998,897.48,1117.23,1228.29,1435.94,942.87,983.4399999999999,1043.04,1101.26,1392.1499999999999,809.6,738,1311.71,806,1373.79,1430.57,978.26,978.2599999999999,1149.58,922.3499999999999,1119.4,384.96,776.96,584.5300000000001,785.0500000000001,674.5100000000001,587.38,675.6800000000001,865.3,693.4200000000001,848.63,827.1899999999999,825.1899999999999,832.29,765.6400000000001,586.72,514.57,726.6800000000001,727.18,711.22,458.68,616.67,521.27,61.71,521,520.8299999999999,521.25,521.24,520.88,479.62,521.1700000000001,468.63,493.2,512.85,0,53038.109999999986
06.554.257/0001-71-P DE S POV VEREDA DA PORTA,844.44,1006.23,971.19,1021.1600000000001,832.5600000000001,1147.3899999999999,1316.2,0,314,671.67,423.12,450.26,520.1899999999999,691,847.79,682.9699999999999,809.65,329.6,466,789.24,872.04,1057.32,1000.88,497.34999999999997,497.09,519.3199999999999,547.5500000000001,547.0000000000001,390.72,286.72,442.88000000000005,374.82000000000005,367.4700000000001,402.24,289.35,491.7,382.13,409.34000000000003,417.11,318.77000000000004,371.47999999999996,416.28,380.28000000000003,450,371.65,380.28000000000003,343.14,86.7,128.09,190.14,52.61,190.14,190,190,190,190,190,190,190,190,190,0,29317.250000000004
06.554.257/0001-71-P DE S POVOADO FAZ DE CIMA,1579.49,1723.42,993.79,1030.42,1543.1200000000001,1951.18,1897.4199999999998,878.46,900.9,1204.7199999999998,631.12,535.9399999999999,565.27,950.36,1058.64,1339.45,609.84,801.6,748,1781.67,1294.66,1325.45,1392.27,804.84,804.84,924.29,945.41,945.41,783.53,782.24,773.83,783.57,805.75,781.51,805.4300000000001,847.4699999999999,805.01,783.53,889.6099999999999,783.5,783.53,783.34,497.58,783.26,566.57,961.18,959.65,569.64,666.75,955.09,222.4,632.52,663.33,624.67,710.33,501.29,714.98,573.01,586.8,560.0899999999999,762.96,0,54865.93000000001
06.554.257/0001-71-P DE S POVOADO PARAIM,0,0,0,0,0,0,0,128.52,470.78999999999996,795.3000000000001,483.12,958.9,609.3100000000001,565.71,741.8399999999999,956.8100000000001,485.84000000000003,575.6,982.78,1140.05,1154.22,976.13,0.51,521.18,521.49,572.57,461.11,615.46,349.92,240.48,464.29,531.8299999999999,535.9,489.79,489.83000000000004,614.84,490.95,491.02,491.02,490.58000000000004,526.8900000000002,490.58000000000004,364.92,491.16,491.1,336.8800000000001,336.75,153.58,183.62,214.16,46.6,183.77,135.67000000000002,213.81,203.24,178.18,184.22,202.65,200.19,213.93,207.81,0,24957.400000000005
06.554.257/0001-71-P DE S VERMELHAO,0,0,0,618.72,0,0,0,1122.28,1423.5200000000002,1399.79,1186.1,1609.3100000000002,1610.4999999999998,1473.28,1557.36,1280.01,507.84000000000003,953.9300000000001,1440.34,1013.44,1028.19,614.08,0,998.19,940.4800000000001,951.53,693.66,883.1,953.76,856.72,724.37,1175.87,1175.8899999999999,951.79,953.56,918.86,953.53,953.51,1174.4,1155.4899999999998,941.49,953.39,694.5,961.6899999999999,838.0900000000001,1027.6200000000001,1016.3800000000001,491.76,591.8199999999999,521.69,252.98000000000002,521.53,521.24,521.36,521.51,521.51,521.39,521.22,521.56,521.44,521.3299999999999,0,48758.90000000001
06.554.257/0001-71-P S POVOADO ARATICUM,1297.16,1386.95,1719.8899999999999,1119.82,1360.71,1881.16,1857.23,747.5699999999999,677.08,878.65,1058.8400000000001,1097.77,637.4,363.39,804.1999999999999,640.64,501.84000000000003,2714,1497.55,849.5799999999999,1414.25,618,0,847.67,847.67,984.06,508.41999999999996,680.97,828,756.48,806.58,875.9499999999999,955.0400000000001,828.67,841.27,817.5299999999999,749.91,839.4999999999999,829.02,0,867.78,827.28,542.66,829.02,605.09,590.65,653.18,343.73,411.79,581.77,147.94,568.06,436.93,488.76,498.08,405.44,345.12,469.46,507.11,403.95,577.36,0,49221.579999999994
06.554.257/0001-71-P S POVOADO PITOMBA,1043.17,999.63,645.45,406.46999999999997,1177.1399999999999,1361.49,1473.5900000000001,807.61,494.79,530.76,725.12,528.4,669.98,784.19,581.99,455.35,429.84000000000003,1242.52,1174.97,1495.51,508,544,0,616.38,616.38,720.4,636.4,417.09000000000003,632.97,636.68,636.72,636.44,636.59,636.49,636.51,636.51,636.45,636.51,636.51,636.51,636.51,636.51,498.46,636.51,636.48,821.02,709.75,454.18,544.97,639.72,133.32,607.93,468.09,0,275.8,153.48999999999998,230.32999999999998,254.87,84.73,208.75,367.34,381.37,38101.64000000001
06.554.257/0001-71-PS DO MORRO DO PEQUI,0,0,0,674.24,0,0,0,1421.3899999999999,1535.8600000000001,1745.5099999999998,4037.0499999999997,1889.7500000000002,1572.1799999999998,1574.29,1649.1499999999999,1738.7,3241.75,1441.6,1868.53,1408,2016.58,1991.51,1951.66,1546.2,1546.2,301.31,1819.4800000000002,1819.6200000000001,1687.02,1819.62,1711.51,1786.98,1603.3300000000002,1647.95,1686.29,1466.33,1686.38,1686.94,1819.6199999999997,1819.6200000000001,1731.8999999999994,1819.62,1354.8,1819.6199999999997,1725.7799999999995,2304.7699999999995,2471.8399999999997,1143.99,1245.39,1263.87,277.62,1263.73,1229.4,1263.53,1235.53,1263.47,1201.92,1218.98,1141.49,1260.9,1263.83,0,88714.12999999999
06.554.257/0001-71-US DA FAMILIA DE CORRENTE,0,0,0,708.7,0,0,0,652.01,1076.6000000000001,1267.3999999999999,889.12,1012.4,1104.4599999999998,714.6899999999999,1290.01,1471.0200000000002,2183.64,975.6,1877,1179.2,1738.5299999999997,1745.18,1662.25,893.94,834.9200000000001,1021.95,877.74,949.39,901.94,953.7,923.5,933.1099999999999,880.63,776.62,769.18,940.3100000000001,904.08,905.34,1050.29,1003.1400000000002,1001.1200000000001,772.7499999999999,585.02,945.82,1013.15,1087.1399999999999,1011.3600000000002,529.29,522.66,642.52,201.29,642.15,1045.63,580.02,588.65,455.81,526.95,548.8299999999999,514.38,581.01,642.38,0,51505.51999999999
06.554.265/0001-18-P M DE PARNAGUA,2295.43,2292.68,2288.12,2287.38,2288.91,2293.61,0,0,1672.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15419.09
06.554.265/0001-18-P S ALTAMIRA,0,0,0,0,0,0,863.99,783.61,546.71,165.35,0,494.89,0,0,278.87,228.35,252.71,317.59,272.44,343.8,355.45,367.77,451.09,277.77,0,325.51,325.74,325.78,0,633.01,224.69,307.35,306.46000000000004,307.39,307.19,0,307.5,307.5,307.43,307.19,307.19,307.15,307.5,307.41,307.39,510.08,747.85,0,0,414.78,415,414.56,414.83,414.90999999999997,1263.56,616.94,616.34,616.94,1279.8999999999999,1279.97,1281.53,1280.4800000000002,23397.44
06.554.265/0001-18-P S BARREIRO,0,0,0,0,0,0,0,0,0,446.15,0,263.34000000000003,281.03,0,0,0,363.29,434.64,242.39,248.74,243.33,295.07,0,126.51,0,149.02,148.76999999999998,149.01,0,297.86,148.82,148.9,148.86,148.86,148.66,0,148.66,148.85,148.66,0,148.93,149.01999999999998,149,148.82,148.7,546.2,249.5,716.34,717.3,617.78,617.02,617.03,616.44,615.84,1293.54,616.23,618.06,686.59,1292.8400000000001,1294.04,1292.56,1294.5900000000001,19325.79
06.554.265/0001-18-P S GENIPAPO,0,0,0,0,0,0,521.63,0,44,76,0,514.74,0,341.21,244.43,226.87,270.57,364.13,286.69,267.38,238.78,410.06,347.17,183.97,0,216.49,216.84,216.57,0,433.20000000000005,196.8,216.73,216.65,216.69,216.84,0,216.92,216.88,216.57,216.73,216.52,216.92,216.5,216.57,216.57,469.5,680.4200000000001,679.6,678.5899999999999,423.99,423.71000000000004,423.73,423.88,423.94,1290.5999999999997,617.62,617.74,617.62,1290.15,1290.2,1290.15,1291.7,21367.760000000006
06.554.273/0001-64-P DE S BAIXAO DO EUZEBIO,0,0,0,0,0,0,0,0,435.61,204.74,96.62,171.20000000000002,229.73,249.07,319.06,223.69,210.9,189.64000000000001,223.69,261.19,270.02,249.74,0,197.37,197.68,231.42000000000002,231.54,735.5800000000002,702.75,702.51,702.51,702.51,702,0,702.51,735.15,735.15,702.51,735.1500000000001,735.15,735.1500000000001,735.1500000000001,702.5,702.8,734.64,28.560000000000002,0,731.19,750.0300000000002,740.9100000000001,799.83,702.75,905.5100000000001,743.0700000000002,702.51,753.9899999999999,702.63,772.36,746.07,716.8199999999999,895.1600000000001,1614.08,28702.1
06.554.273/0001-64-P DE S ESPIRITO SANTO,0,0,0,0,0,0,0,404.94000000000005,239.19,201.45,125.97,260.61,125.97,197.88,161.67,279.40999999999997,250.92000000000002,165.24,99.45,263.16,194.82,209.1,0,185.64000000000001,150.84,218.28,218.28,876.58,1017,1005.73,1058.33,1017.53,1058.33,1017.53,1017.53,1058.33,1016,1017.53,1058.33,1039.9699999999998,1050.1699999999998,1046.09,1037.9,1017.53,1054.25,2143.6299999999997,1048.1299999999997,167.36000000000004,1065.93,1058.31,210.39999999999995,1058.31,1375.2899999999997,1028.07,1090.29,1078.53,1017.51,1088.43,1076.3699999999997,1046.8500000000001,1388.68,1388.05,40747.62000000002
06.554.273/0001-64-P DE S LAGOA DAS COVAS,0,0,0,0,0,0,0,39.27,72.93,74.97,22.44,211.65,225.93,215.73000000000002,224.91,179.52,164.73,221.85000000000002,73.44,379.95,257.04,474.29999999999995,379.44,140.25,140.25,164.06000000000003,164.22,332.21,299.53,299.65999999999997,299.53,332.16999999999996,299.53,299.73,299.52,332.16999999999996,299.53,299.53,332.17,0,330.13,299.53,332.14,299.53,332.16999999999996,0,0,330.6,379.43999999999994,299.51,303.85999999999996,334.68000000000006,388.5200000000001,350.42,374.1100000000001,299.74,438.9499999999999,360.06,372.67999999999995,375.09999999999997,290,506.75,14550.080000000002
06.554.281/0001-00-P DE S BAIXAO DO MEL,0,0,0,0,0,0,0,0,0,0,0,224.4,0,224.91,0,226.95,225.42000000000002,0,235.10999999999999,233.57999999999998,235.62,235.11,0,0,0,128.52,0,128.52,128.52,0,12.24,12.24,128.52,0,128.52,12.24,128.52,128.52,12.24,12.24,12.24,12.24,12,12.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2850.659999999998
06.554.281/0001-00-P M DE AVELINO LOPES,0,0,0,0,0,1247.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1247.52
06.554.281/0001-00-P S BATALHA,0,0,0,0,0,0,0,0,0,0,0,226.95,0,234.6,0,227.97,243.27,0,224.91,0,228.99,232.05,0,0,0,132.6,0,132.6,132.6,0,16.32,16.32,132.6,0,132.6,16.32,132.60000000000002,132.6,16.32,16.32,16.32,16.32,16.5,16.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2694.0000000000005
06.554.281/0001-00-P S DESEJADO,0,0,0,0,0,0,0,0,0,0,0,219.81,0,183.6,0,227.97,255,0,224.4,233.07,230.01,245.31,0,0,0,125.97,0,125.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2071.1099999999997
06.554.281/0001-00-P S DIONIZINHO,0,0,0,0,0,0,0,0,0,0,0,233.57999999999998,0,223.89,0,250.92000000000002,248.88,0,222.36,246.84,0,0,0,0,0,136.17,0,136.17000000000002,0,0,19.89,0,0,0,136.17000000000002,0,136.17000000000002,136.17000000000002,19.89,19.89,19.89,19.89,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2226.77
06.554.281/0001-00-P S FURQUILHA,0,0,0,0,0,0,0,0,0,0,0,218.79000000000002,0,228.48,0,228.48,240.21,0,232.05,233.57999999999998,230.01,232.56,0,0,0,130.56,0,130.56,130.56,0,130.56,14.28,130.56,0,130.56,14.28,130.56,130.56,14.28,14.28,14.28,14.28,14,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3002.600000000001
06.554.281/0001-00-PS DE MORRO CABECA DO TEMPO,0,0,0,0,0,0,0,0,0,0,0,222.36,0,230.01,0,222.36,248.36999999999998,0,240.72,250.92000000000002,235.11,255,0,0,0,131.58,0,131.57999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2168.0099999999998
06.554.299/0001-02-P S DE ESPERANCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388.11,341.06,186.56,275.67,119.98,162.09999999999997,402.11000000000007,321.00000000000017,241.44,186.36,108.11999999999999,210.83999999999997,198.6,180.23999999999998,157.8,117,117,117,117,194.52000000000007,241.43999999999997,212.88,4596.83
06.554.299/0001-02-U.S.DA FAM. EIVELICE ALVES BATI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410.27,235.32,245.52,161.88000000000002,114.24000000000001,133.32,151.68,157.8,165.96,117,117,117,117,196.56000000000003,235.32000000000002,196.55999999999997,2872.43
06.554.299/0001-02-UBS DE CRISTAL¶NDIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1560,1250.01,977.0400000000001,594.4000000000002,330.9,0,1693.97,1596.3600000000001,1622.6399999999999,1453.5700000000002,1033.27,968.3100000000001,1479.29,1498.1100000000001,1225.87,699.1900000000002,1212.99,1496.54,1765.7699999999995,1787.4499999999998,1801.57,1754.65,27801.9
06.554.315/0001-67-P DE S SAO MATEUS,2364.45,2344.56,2035.67,2342.52,2348.64,2112,2484.81,2481.79,2501.64,2538.87,2496.0299999999997,2267.48,2269.05,2205.7,2379.45,2257.76,2082.24,2010.41,1945.91,1994.09,2298.66,2327.73,2480.26,1974.8600000000001,1973.54,2288.82,2193.42,2264.02,2287.73,2276.54,2220.9900000000002,2331.2,2331.02,7005.95,1270.3100000000002,7005.610000000001,7006.55,7006.2,7006.34,7006,7007.0599999999995,7006.6900000000005,3759.92,7007.02,7006.8099999999995,1000,733.43,474.84000000000003,0,583.21,737.69,597.45,566.42,603.6600000000001,555.46,560.66,552.53,521.96,540.9100000000001,525.54,531,534.13,159425.21
06.554.323/0001-03-PS ANTONIO FERREIRA PACIFICO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,969.76,848.5400000000001,706.44,800.2599999999999,529.65,627.9099999999999,973.3999999999999,1281.2800000000002,1794.05,2064.0699999999997,2697.6300000000006,6863.149999999999,8254.999999999998,8397.85,8192.64,11297.66,3719.0599999999995,3919.45,5801.169999999998,5821.619999999999,6063.669999999997,5769.18,5455.509999999999,6068.630000000003,98917.57999999997
