 Produção Ambulatorial_Estabel. com cod. SIA_até out/99,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63
00.634.997/0001-31-CENTRO SAUDE BARREIRO,0,0,0,0,0,0,0,1227.39,1198.89,942.6999999999999,1215.81,1257.3799999999999,1153.7,1135.1200000000001,817.6399999999999,1134.37,1037.7699999999998,926.17,873.67,937.5600000000002,1014.9599999999999,1100.6999999999998,1327.7100000000003,987.2900000000001,1236.4899999999998,1347.68,1043.09,1068.1299999999999,1060.4900000000002,519.78,792.8200000000002,670.15,767.5999999999999,794.9100000000001,410.21000000000004,729.1700000000001,777.5999999999999,860.25,761.26,631.3799999999999,556.1,495.2399999999999,525.7,850.31,629.23,690.4499999999999,516.7,850.7099999999999,1553.1900000000003,1690.4400000000003,1604.15,1813.8500000000006,1471.9900000000002,1362.28,1506.4400000000003,1763.6700000000003,1744.5500000000004,1688.5800000000004,1620.52,815.58,1704.5399999999997,1763.0300000000007,58977.08999999999
00.634.997/0001-31-CONS. O. E.E. JULIO CESAR OLIVE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.76,40.86,40.44,39.72,0,0,105.72,58,124.34,161.38000000000002,0,61.06,119.62,80.24,79.25999999999999,0,0,0,116.4,115.34,91.04,46.03999999999999,0,86.72,108.54,69.49999999999999,89.78,106.4,0,0,337.39000000000004,257.95,228.56,132.39,813.6299999999999,745.8,851.1099999999999,0,108.09,106.38999999999999,0,0,0,0,1329.8,770.7300000000001,804.8300000000002,699.4700000000001,8967.3
00.634.997/0001-31-CONS. ODONT. DR. NEY CAMPOL. FR,0,0,0,0,0,0,0,0,75.4,138.08,153.02,149.36,0,64.44,130.86,111.23999999999998,96.58,132.16,0,0,102.58,155.01999999999998,72.67999999999999,75.02,0,31.46,141.28,59.42,70.66,21.159999999999997,0,0,86.22,82.58,95.96,43.06,0,0,118.08,33.14,41.58,0,0,0,0,0,0,2196.64,2571.7499999999995,2781.8499999999995,2824.5200000000004,3152.6000000000004,2656.0899999999997,2670.9399999999996,2054.27,2080.5500000000006,2281.22,2391.6099999999997,3201.1500000000005,3295.3700000000003,3452.2,2996.219999999999,42888.02
00.634.997/0001-31-CONS.ODONT. E.E. ENG. WILSON BR,0,0,0,0,0,0,0,0,69.5,45.62,77.67999999999999,77.44,0,81.48000000000002,80.9,81.26,81.3,77.88,0,0,120.16,131.1,0,91.3,0,146.2,337.17999999999995,204.51999999999998,137.28,0,0,86.5,162.04000000000002,125.10000000000001,107.62,211.89999999999998,76.89999999999998,197.84,236.08,162.76,215.36,136.05999999999997,0,254.24,0,119.55000000000001,151.9,168.39999999999998,1036.31,904.29,980.6,840.73,724.2800000000003,792.0100000000001,0,732.1,0,918.41,961.22,907.1700000000001,931.7600000000002,976.32,14958.250000000002
00.634.997/0001-31-CONSULTORIO O E E DR MARCIO PAU,0,0,0,0,0,0,0,0,157.86,74.11999999999999,137.85999999999999,0,0,100.33999999999999,100.92,81.52,101.5,100.82,0,0,0,72.56,0,41.04,0,150.48000000000002,210.9,148.26,0,0,0,74.2,226.02,134.28,151.8,142.62,0,214.92000000000002,157.5,0,151.07999999999998,179.22,0,0,0,131.31,162.68,349.58000000000004,1051.39,737.8000000000002,738.7700000000001,744.8600000000001,564.48,679.9500000000002,0,679.7500000000001,771.2300000000001,811.7400000000001,0,887.3200000000002,0,706.1500000000001,11926.83
00.634.997/0001-31-CONSULTORIO O E E EDITH FURST,0,0,0,0,0,0,0,0,85.26,59.63999999999999,71.49999999999999,85.08000000000001,0,80.34,57.64,83.32,83,82.64,0,0,70.16,96.43999999999998,0,0,0,126.29999999999998,94.85999999999999,0,0,0,0,28.16,0,144.44,106.3,139.76,20.66,34.78,163.95999999999998,277.36,208.14,217.06,65.31,294.90999999999997,215.87,229.12000000000003,315.35999999999996,416.32,1312.81,1048.36,1346.8700000000001,1100.64,1179.2800000000002,1081.34,0,993.01,1202.03,1238.3000000000002,1143.5900000000001,1209.2800000000002,1057.25,827.4399999999999,18693.89
00.634.997/0001-31-CONSULTORIO O E E EPONINA S. SA,0,0,0,0,0,0,0,0,0,0,45.440000000000005,44.480000000000004,0,94.5,94.35999999999999,94.18,94.6,95.06,0,0,56.18000000000001,56.18000000000001,156.96,183.48,156.46,321.18,426.24,167.86,172.94,146.52,0,71,171.64,109.44,151.16,182.24,113.94,0,68.56,99,153.95999999999998,77.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3604.7200000000003
00.634.997/0001-31-CONSULTORIO O E E MONS MESSIAS,0,0,0,0,0,0,0,0,48.28,0,48.66,49.32,0,50.08,49.2,49.400000000000006,50.019999999999996,48.72,0,0,64.88,69.24,0,173.39999999999998,0,0,0,0,190.6,176.55999999999997,0,116.64,211.76,147.22,64.03999999999999,74.32,0,157.14,259.28,279.36,270.8,240.05999999999997,0,121.65,235.04000000000002,210.79999999999998,212.76999999999998,237.19,0,826.6600000000002,928.6199999999999,880.1599999999999,991.02,800.9799999999999,0,786.0899999999999,902.1199999999999,903.6599999999999,982.79,950.9099999999999,761.9000000000001,738.8700000000001,14360.210000000003
00.634.997/0001-31-CONSULTORIO O E E P ELZA M LOPE,0,0,0,0,0,0,0,26169.12,31531.77,31531.77,31531.77,31531.77,31531.77,44400.6,44400.6,44400.6,44400.6,44400.6,44400.6,48501,49175.73,49739.93,51477.46000000001,51487.85000000001,53490.39,53246.82,53359.469999999994,52731.97,53471.310000000005,51777.89,51706.24999999999,52305.83,52006.35999999999,65702.77,54763.54,54871.42,54916.590000000004,55029.08,55023.79,54762.95,54934.48999999999,54558.47,469.60999999999996,42968.530000000006,58240.81,56357.76,57064.18000000001,47327.65,47334.88,47410.51,48080.54000000001,48042.9,47372.299999999996,47239.75,46712.01000000001,47046.52,47353.38000000001,47290.60999999999,47671.310000000005,50763.89000000001,1813.7199999999998,49916.82000000001,2565750.6100000003
00.634.997/0001-31-CONSULTORIO O O E E MARIA AMANC,0,0,0,0,0,0,0,0,57.42,0,56.84,0,0,41.34,41.18,40.6,40.68,41.339999999999996,0,0,95.25999999999999,94.06,0,203.32000000000002,0,112.82000000000001,171.1,161.8,276.8,151.76,0,40.76,165.94,157.38,165.08999999999997,166.21,64.05999999999999,80.53999999999999,155.72,248.64,135.16,134.27999999999997,0,232.78,320.8,378.59000000000003,283.22999999999996,0,1396.9400000000003,872.0600000000001,898.74,778.58,851.0899999999999,882.3,0,714.6000000000001,982.46,819.6700000000001,917.91,831.6599999999999,918.69,874.7099999999999,16054.91
00.634.997/0001-31-CONSULTORIO ODONT. ESCOLA TECNI,0,0,0,0,0,0,0,0,0,0,0,0,0,43.84,44.96,44.8,45.46,0,0,0,63.800000000000004,91.82,0,0,0,0,0,0,0,0,0,0,338.28,164.18,0,123.75999999999999,36.28,134.12,209.35999999999996,165.06,122.55999999999999,81.50000000000001,0,63.73,143.7,179.95999999999998,88.44999999999999,201.67999999999995,696.5700000000002,747.88,864.8399999999999,776.05,625.5399999999998,673.9999999999999,0,0,0,664.6700000000001,757.39,803.94,658.74,735.3,10392.22
00.634.997/0001-31-CRECHE PADRE ADRIANO,0,0,0,0,0,0,0,426.36,679.3199999999999,550.8,412.08,316.2,354.96,326.4,571.2,571.2,571.2,571.2,571.2,542.64,744.6,354.96000000000004,724.2,691.56,691.56,691.56,691.56,785.4,785.4,656.88,442.68,636.48,789.48,777.24,599.76,428.40000000000003,730.3199999999999,926.16,852.72,818.04,773.1600000000001,646.68,179.52,536.52,516.12,826.2,1080.1,1108.0900000000001,1623.79,1530.7900000000004,1937.1,1936.2300000000002,1927.2100000000003,1821.6600000000003,293.76,1672.9900000000002,1919.0800000000002,1915.56,1982.2400000000002,2136.7400000000002,1593.0900000000001,1567.53,49807.87999999999
00.634.997/0001-31-DEPARTAMENTO DE VIG. EPIDEMIOLO,0,0,0,0,0,0,0,1173.4000000000003,1019.38,1373.36,1088.88,1135.48,1294.6999999999998,388.8,202.88000000000002,335.4,386.36,247.12,211.67999999999998,302.20000000000005,367.78,303.12,783,441,423.76000000000005,561.7,676.8,593.24,392.52000000000004,323.18,340.40000000000003,343.28000000000003,311.21,541.91,269.04,413.6499999999999,395.53000000000003,452.50000000000006,474.84000000000003,723.06,1335.5599999999997,296.10999999999996,235.65999999999997,371.65999999999997,443.44,765.18,1072.44,456.08000000000004,414.70000000000005,295.12000000000006,415.24,0,235.86,260.7,175.88,375.58,1394.8200000000002,4594.48,3282.28,418.5,246.78000000000003,612.76,35989.99000000001
00.634.997/0001-31-DEPARTAMENTO VIGILANCIA SANITAR,0,0,0,0,0,0,0,28288,28981,29014.5,23336.5,23338,49877.84,17464.8,17246.82,17323.88,17463.8,16302.2,16328.1,27571.06,32641.3,27786.76,33190.72,54962.52,48503.5,48873.56,43631.56,36704.26,5012.66,4352.86,569.66,5805.16,24462.16,32648.08,21392.6,16321.16,21224.04,26908.08,17785.84,4452.5,709.72,2688,23185.579999999998,37675.259999999995,45402.26,29728.4,22970.9,40187.5,25456.7,30786.5,31651.25,22785.25,24763.5,26133.3,22602,29991.35,38121.65,35418.05,24627.25,23099.35,21966.1,30047.2,1409762.55
00.634.997/0001-31-HOSPITAL  MUNIC MONS FLAVIO DAM,0,0,0,0,0,0,0,43846.11000000001,60246.18000000001,59170.23999999999,74305.73000000001,76839.85999999999,90266.71,76750.59000000003,76298.56999999999,77411.22999999998,74014.45000000001,73478.61000000002,76602.29999999997,85296.25999999998,89834.51999999999,81473.98000000001,90296.37,87466.77999999996,93720.71999999999,93175.43,96656.72,97605.27000000002,95340.50999999998,94034.45000000001,92108.58999999998,73982.99,78408.58000000002,78874.99999999987,88072.7999999999,83228.85999999993,87494.70999999982,80626.43999999996,93788.77999999994,99728.40999999977,104128.65999999986,77624.09999999992,59024.25999999995,43331.56999999998,51345.619999999995,50964.10999999999,68915.80999999995,65616.09000000004,72054.57999999989,90779.39,86456.50000000003,80720.18000000001,89482.00000000001,81958.38000000002,72185.54999999994,91796.54999999996,90284.98000000005,92285.20000000001,76374.89,80217.14000000006,75595.27,88509.34,4410096.919999998
00.634.997/0001-31-LABORATORIO MUNIC. DR PEDRO LAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17587.61,16333.289999999997,19122.28,20165.09,20875.04,22001.67,21080.649999999998,23490.459999999995,22182.12,15573.75,15924.310000000001,13133.17,16202.39,8467.93,20853.75,11872.34,9743.57,9940.69,27595.089999999997,22666.95,19743.28,25735.3,41947.38,23176.54,42226.020000000004,30969.14,36255,32004.439999999995,17306.250000000004,21925.520000000004,27619.239999999998,36000.04999999999,27404.37,31351.519999999997,31488.16,36581.560000000005,39633.06,29511.95,33544.25,24850.38,37681.39000000001,40635.43,38768.04,30900.159999999996,1112070.58
00.634.997/0001-31-POLICLINICA MUNIC DE SETE LAGOA,0,0,0,0,0,0,0,6176.4400000000005,6341.34,6287.879999999999,6284.48,5966.7,6473.349999999999,6532.449999999999,5146.909999999999,5354.6900000000005,6154.160000000001,6038.05,4491.26,8032.8,12061.320000000002,12329.109999999999,10510.58,10949.09,10332.029999999999,10274.809999999998,12102.71,10748.000000000002,6074.349999999999,7707.6900000000005,3689.6099999999997,3852.98,5252.1399999999985,5163.5599999999995,5351.05,5888.17,5228.650000000002,4775.780000000001,5875.4000000000015,5438.580000000002,5007.009999999998,5112.86,3519.470000000001,5649.490000000001,4917.010000000002,7300.969999999999,7874.200000000001,7075.849999999999,9396.17,6209.589999999998,6852.0599999999995,4686.02,7503.16,7012.560000000002,6336.18,6998.970000000001,7494.850000000002,6907.32,9612.330000000002,8391.18,6722.63,7914.31,381380.30999999994
00.634.997/0001-31-PRONTO ATENDIMENTO 24 HORAS,0,0,0,0,0,0,0,52715.409999999996,59449.87999999998,63766.14999999997,52673.009999999995,46402.86000000001,51531.82000000001,47509.240000000005,48861.520000000004,48371.76,47546.149999999994,46683.91000000001,33498.92000000001,30188.99,38674.17000000002,37189.87000000001,42354.240000000005,39715.21,37514.26999999999,38801.66999999999,32113.44000000001,31044.39000000001,28333.080000000005,30693.42,22200.260000000013,20486.660000000007,23219.489999999998,16089.87,18197.39999999999,15158.859999999997,24617.989999999994,26237.95,26054.090000000007,24443.470000000012,23651.099999999995,15929.55,13715.259999999998,27553.480000000007,31405.900000000005,27230.830000000005,27524.800000000003,33876.659999999996,31769.350000000002,26504.04999999999,28082.649999999998,31062.660000000003,30347.020000000004,30419.380000000005,24407.320000000007,26255.860000000008,27379.720000000005,26893.160000000003,26344.43,25755.320000000003,26060.19,20736.12,1785244.2300000004
00.634.997/0001-31-PRONTO ATENDIMENTO OROZIMBO MAC,0,0,0,0,0,0,0,7546.919999999998,6669.24,6747.06,7171.050000000001,5364.91,5753.370000000001,6140.87,5584.02,6047.9,6013.910000000001,5960.349999999999,5950.930000000001,6310.530000000001,6114.99,7680.3,7624.020000000001,6841,5070.889999999999,7129.86,5986.96,5710.429999999999,5751.789999999999,4349.27,4632.370000000001,5176.89,5756.119999999999,2770.64,5191.35,5160.77,7316.35,7042.5,7218.370000000003,6297.9800000000005,6654.86,5712.27,6818.26,8871.400000000001,14445.44,10549.990000000002,13544.77,10838.840000000002,12316.010000000002,11826.39,11075.970000000001,9069.47,10765.440000000002,9361.75,9369.22,10513.289999999997,12074.15,14622.409999999998,11533.91,11885.77,13098.499999999996,12272.36,437304.38
00.634.997/0001-31-UNIDADE CENTRAL DE SAUDE MENTAL,0,0,0,0,0,0,0,2965.14,4403.59,3353.44,2138.5699999999997,3604.9,5203.84,4411.1,4567.02,3943.37,4505.780000000001,3693.1300000000006,3693.13,4254.71,4006.76,3967.3199999999997,4665.5,3621.71,3621.71,3733.62,3426.22,4452.639999999999,4386.62,3343.8999999999996,3309.84,2321.14,5474.11,4478.47,5410.75,4656.74,4185.84,5578.27,5750.89,4094.49,9283.27,3451.49,2598.04,14356.46,7697.469999999999,7560.240000000001,8971.369999999999,9153.02,11406.039999999999,8257.51,9781.03,10575.68,10597.740000000002,9925.46,8721.87,9967.490000000002,11811.560000000001,10306.24,8656.33,8048.17,15915.870000000003,11808.569999999998,344075.17999999993
00.634.997/0001-31-UNIDADE DE FISIOTERAPIA MUNICIP,0,0,0,0,0,0,0,723.34,927.61,755.64,934.0200000000001,939.66,989.71,875.78,875.78,875.72,876.02,875.99,0,531.38,879.12,897.94,864.3000000000001,917.1600000000001,474.41999999999996,296.43,686.2600000000001,327.71000000000004,257.21999999999997,479.78999999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5898.07,2549.12,3186.8599999999997,3381.59,3628.4500000000003,2909.6,3029.4500000000003,3145.79,3418,4221.599999999999,4600.01,4756.549999999999,60986.09
00.634.997/0001-31-UNIDADE DE SAUDE MENTAL INFANTI,0,0,0,0,0,0,0,623.98,788.1500000000001,467.63,450.6400000000001,320.93,828.06,685.46,189.99,189.99,189.99,189.99,189.99,616.18,616.18,0,2017.3799999999999,6099.9,6099.9,3289.2099999999996,3286.17,3302.85,11709.31,3326.2699999999995,2818.74,3351.1600000000003,6187.85,4682.8,7943.2300000000005,5518.62,6397.3,5072.88,6192.66,5236.76,8.96,4247.11,2797.6099999999997,4713.5599999999995,3587.61,3200.39,4342.64,4407.17,4236.990000000001,4236.99,5618.710000000001,7213.25,6285.4400000000005,7918.950000000001,4883.960000000001,6317.95,7582.75,6104.77,7294.610000000001,8458.54,9756.6,9006.44,221101.15000000002
00.641.574/0001-49-INS.MIN.DE MEDICINA NUCLEAR SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3127.98,6522,4915.47,5084.639999999999,6099.089999999999,5028.99,5200.14,2624.1,2920.8599999999997,4117.41,4682.339999999999,6106.7699999999995,5641.44,6287.969999999999,5915.01,74274.20999999998
00.643.878/0001-45-LAB DE ANAL CL FERRARI FERRARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1710.0500000000002,1116.3400000000001,1106.33,1489.6499999999999,2508.37,2517.1999999999994,2958.08,3354.5500000000006,2001.46,1949.1200000000001,2198.4900000000002,4139.05,2143.6400000000003,2740.5399999999995,1837.3300000000004,1909.9,1915.0299999999995,2118.4700000000003,1583.41,1683.2299999999998,1424.6,1518.3200000000002,1356.3999999999999,1667.8699999999997,2032.7599999999998,1910.2799999999997,2620.41,3906.22,2653.35,2570.9199999999996,2304.3799999999997,66945.75
00.778.963/0001-10-BIOTEST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2274.93,2141.6400000000003,2991.99,3250.6099999999997,3251.3799999999997,3251,3250.5899999999997,3250.2,3250.91,3251.220000000001,3251.51,3251.0999999999995,3251.73,3251.6800000000003,3251.2100000000005,2896.2499999999995,2996.4899999999993,3061.5999999999995,2806.35,2825.31,3061.5599999999995,3060.7799999999997,3061.68,3061.98,3061.900000000001,3221.500000000001,3061.53,3061.5899999999997,1636.16,3061.3899999999994,3059.790000000001,2908.4800000000005,3061.93,3061.88,3060.46,3060.07,3050.83,3060.6400000000003,3060.5999999999995,3031.1900000000005,120773.63999999998
00.812.557/0001-27-LABORATORIO ANAL. CLIN.DR.GIOVA,1712.88,1764.19,1087.9299999999998,1764.4,1764.41,1628.8199999999997,1764.6000000000001,1528.5700000000002,1763.4199999999998,1734.12,1869.2,1689.0599999999997,1807.8,1878.74,1572.1699999999998,1831.76,1849.9,1995.2200000000003,1367.06,1978,2349.17,2349.84,2114.7999999999997,2114.14,1974.6999999999998,1922.1900000000003,2244.1600000000003,2043.74,2114.6899999999996,2114.2,1484.6599999999999,2114.6000000000004,2114.9700000000003,2113.46,2114.48,1931.5900000000001,2114.93,1831.13,1968.2700000000002,2113.71,1808.9700000000003,1883.3499999999997,1614.1200000000001,1810.1,1999.5600000000004,1786.58,1990.6100000000001,2642.83,2114.89,2524.7900000000004,2062.0800000000004,2113.43,2113.75,2645.95,1862.8399999999997,2156.52,1599.8999999999999,1794.2,1991.6000000000001,1992.0200000000002,1578.3899999999999,299.67,117981.82999999999
00.817.609/0001-58-CAMPANHA COLO UTERO ODONTOMED L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,658.8,384.3,0,0,0,0,0,0,0,0,0,0,1043.1
00.847.147/0001-11-CENTRO IMAGEM AP.DIG. GINECOLOG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1233.71,1752.56,1591.1399999999999,2320.01,2247.96,2550.57,2464.11,1930.94,2147.09,1441,1873.2999999999997,4164.49,4150.08,3285.48,4308.590000000001,3573.6800000000003,3977.1599999999994,4020.39,49032.26000000001
00.902.757/0001-70-CLINICA RADIOLOGICA BONFIM LTDA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6133.930000000001,8375.53,8609.5,6883.39,7297.430000000001,9254.11,10660.94,8934.840000000002,9035.94,10816.08,12014.53,9877.13,107893.35000000002
00.907.229/0001-04-LAB JULIO FAGUNDES VARGAS,0,8950.22,5464.28,4667.300000000001,4671.439999999999,4670.789999999999,4482.31,4793.94,6567.880000000001,5448.150000000001,4998.61,4998.59,4308.259999999999,4998.389999999999,4909.339999999999,4569.210000000001,4694.880000000001,4912.85,3335.0000000000005,4163.07,5498.659999999999,4123.99,4697.539999999999,4357.34,5223.019999999999,5499.57,5223.799999999999,4468.51,4507.99,3419.3199999999997,3850.34,4323.290000000001,5499.74,5499.91,7680.280000000001,5939.93,7564.509999999998,7999.0599999999995,6889.95,6811.7699999999995,6583.05,6469.68,6998.969999999999,5666.280000000001,7997.54,7375.620000000001,6447.43,7830.6,7466.96,7470.719999999999,7469.830000000001,7469.89,7471.54,7470.980000000001,7470.110000000001,7469.950000000001,7471.019999999999,7471.110000000001,7470.280000000002,7470.440000000001,7471.230000000001,7469.88,364636.13999999996
00.944.230/0001-09-HOSPITAL SANTO ANTONIO - PRES.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3281.83,3271.3399999999992,3257.1700000000005,3247.05,3240.3699999999994,3258.3399999999997,3254.1499999999996,3151.33,3074.4900000000002,3006.4700000000003,3282.33,3285.58,3103.3499999999995,41713.8
00.951.182/0001-86-LABORCLIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2998.57,2998.92,2998.5699999999993,2998.61,2648.76,1545.45,2608.8100000000004,2321.8000000000006,2780.2299999999987,2404.0400000000004,2375.53,2698.7700000000004,2998.7800000000007,1322.8999999999999,2998.89,981.5599999999998,4674.200000000001,2999.32,5017.560000000001,2999.2999999999997,2998.7999999999997,2997.1200000000003,2997.5299999999997,2999.52,0,5998.469999999999,2998,2999.7599999999998,3132.1200000000003,3240.3300000000004,3287.85,3152.7,2244.0600000000004,1555.8500000000004,1303.59,2464.1899999999996,2996.8900000000003,3748.12,2999.8300000000004,2844.47,2999.6,2999.1400000000003,2999.7400000000002,121328.25000000001
00.968.762/0001-86-WHE LABORATORIO ANALISES CLINIC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1313.1599999999999,1291.32,1384.29,1384.85,1938.7899999999997,1938.3,2520.51,3139.2400000000002,3097.4699999999993,0,3177.5800000000004,6472.94,3236.25,4045.51,3236.6200000000003,4127.160000000001,3012.3300000000004,3145.1299999999997,3236.1100000000006,2729.33,3203.140000000001,3036.1300000000006,3023.0499999999997,3023.36,4182.769999999999,3967.04,3209.9699999999993,299.21999999999997,78371.57
00.980.430/0001-17-RADIOCLIN LTDA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785.7200000000001,798.1700000000001,1051.44,807.5600000000001,0,666.54,565.53,680.4899999999999,1068.03,0,1577.58,1606.29,1358.17,1358.4,941.93,1292.08,1825.09,1950.49,1542.66,1475.5800000000002,1477.33,1240.46,1398.59,25468.13
00.980.665/0001-09-CLINICA DE FISIOTERAPIA STA MAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1361.72,1087.96,1087.96,1087.96,1087.96,1087.96,1087.9599999999998,1087.96,1087.96,1087.96,1087.96,1087.96,1087.96,1087.96,1087.96,16593.159999999996
00.996.849/0001-67-ESCOLA ESTADUAL SALIME NACIF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.83999999999997,0,0,134.83999999999997
00.996.849/0001-67-POLICLINICA MUNICIPAL DE MANHUA,15293.88,15293.88,22871.97,22871.97,22871.97,22871.97,0,22871.97,22871.97,22871.97,108076.34999999999,100345.36,108119.51000000004,78494.46000000004,69288.72000000002,0,201298.45000000004,90885.91,71934.40000000001,91855.44999999997,102261.81000000001,108794.96000000002,94086.55999999995,103052.48000000003,98471.21,102916.21000000002,113859.44,108591.51999999999,103762.35999999997,87740.05000000002,62451.49000000002,62106.98,69829.57,146337.95999999988,99053.4,95282.65000000001,89420.12000000001,110498.33999999998,111415.02,110571.12,108629.15000000002,100490.02000000002,60304.35000000001,104729.56999999995,88553.91000000003,87127.76000000005,92910.83999999998,86598.65,48779.729999999996,97038.16,95393.29000000002,98879.42999999996,74997.28000000001,77703.54,63291.41000000003,73529.61999999995,106231.26999999997,109984.16999999998,111397.31999999998,0,0,0,4778062.88
00.996.849/0001-67-POLICLINICA MUNICIPAL DE MANHUA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104523.10000000003,99718.67000000003,96941.88000000003,301183.65000000014
00.996.849/0001-67-POSTO DE SAUDE DE BOM JESUS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277.39,277.39
00.996.849/0001-67-PSF - ENGENHO DA SERRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3388.6400000000003,2947.84,2947.04,2947.4799999999996,2948,15179
00.998.201/0001-20-CAMPANHA DO COLO DO UTERO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,0,0,0,0,0,0,0,0,0,0,316
00.998.201/0001-20-CENTRO DE SAUDE OLARIA,0,0,0,0,0,0,0,0,0,0,253.49000000000004,227.6,166.57,258.17,174.64,109.46999999999998,141.27000000000004,153,183.6,183.6,191.21,264.5,208.8,223.59,243.72,42.33,208.07999999999998,53.55,137.35000000000002,290.84,68.85,252.95999999999998,396.27,198.9,177.99,72.42,24.48,3.06,20.91,12.75,30.09,24.48,42.11,47.08,21.9,18.77,37.66,63.47,19.89,34.42,39.269999999999996,43.45,21.79,21.83,29.48,29.29,36.1,57.019999999999996,26.9,28.93,68.41,41.52,5727.83
