Movimento de AIH - Arquivos Reduzidos - Brasil,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64
16741258000189 HOSPITAL S SEBASTIAO ARAUJOS,9622.24,6439.710000000002,5519.680000000001,4069.1799999999994,5608.389999999999,6282.720000000001,3924.749999999999,4433.159999999999,4571.76,6810.1,5887.550000000002,6833.82,5966.66,4648.74,5030.920000000001,6005.800000000002,5672.379999999999,5617.880000000001,4673.77,5414.07,5856.76,6592.39,8154.989999999999,7141.770000000001,5480.879999999999,7314.099999999999,5496.149999999999,6879.510000000002,5109.959999999999,4711.620000000002,5101.040000000001,5724.8499999999985,4463.17,782.5400000000001,9601.210000000003,6025.269999999999,5966.1,5051.46,6898.489999999999,6547.330000000001,4829.400000000001,3891.0100000000007,7634.8099999999995,5579.369999999999,5203.0199999999995,5616.79,6248.05,8775.33,6526.820000000001,6585.010000000001,6153.3499999999985,6088.36,6276.5,5175.459999999999,5072.929999999999,4925.620000000001,5164.379999999999,5087.39,6353.6900000000005,6707.770000000001,6431.819999999999,6500.880000000001,362760.63,FILANTRÓPICO
16760316000111 HOSPITAL SAO VICENTE DE PAULO,13522.969999999998,12194.809999999996,14152.519999999999,13447.229999999994,15190.999999999996,16224.079999999994,15152.339999999991,15446.260000000002,14647.350000000004,11034.479999999994,15330.14999999999,13660.02999999999,12211.079999999994,10550.269999999995,9501.439999999995,9860.41999999999,11164.579999999994,11241.569999999992,10031.709999999994,9016.509999999995,9727.269999999991,11564.529999999993,9827.849999999995,8711.169999999993,13027.800000000001,17951.400000000005,18076.040000000005,16485.410000000007,16962.600000000013,14528.520000000004,16745.730000000003,16556.100000000006,16357.910000000005,17008.930000000004,15410.16000000001,14952.040000000014,18765.220000000005,15306.900000000005,16542.85000000001,17028.190000000006,16257.990000000009,16233.600000000006,18921.51000000001,15840.890000000007,17822.33000000001,16972.87000000001,20041.88000000001,29881.83,16265.880000000008,17736.810000000005,17524.390000000007,17912.88000000001,17741.12,17772.09000000001,17942.450000000008,17941.79000000001,17932.45000000002,17940.22,17935.47000000001,17936.190000000013,17939.140000000003,17936.610000000004,955547.81,FILANTRÓPICO
16766065000182 SANTA CASA DE MISERICORDIA DE ANDRELANDIA,13311.539999999997,15571.880000000003,15209.509999999993,12975.279999999993,12470.479999999992,14025.779999999999,14780.359999999999,8000.510000000004,14427.549999999992,13234.989999999994,12966.629999999997,12920.869999999988,11318.860000000002,9885.599999999991,9623.54999999999,13070.219999999987,9493.919999999993,9092.879999999994,11761.039999999992,6260.799999999997,10240.539999999992,10970.399999999994,12981.21999999999,11640.949999999997,10484.75999999999,10812.619999999994,13697.279999999995,12871.059999999996,8145.430000000002,12460.849999999993,12687.5,9722.219999999994,10988.840000000002,15157.170000000002,12138.680000000006,9734.949999999999,12688.179999999998,13288.35,11808.609999999993,13200.279999999995,13901.049999999988,10634.119999999999,13720.089999999995,11437.100000000006,9890.249999999996,9316.27999999999,12497.309999999994,12846.969999999992,12518.35000000001,17879.899999999998,17334.599999999995,15680.109999999991,14866.849999999995,13391.79,13325.570000000007,14178.439999999995,13322.650000000005,16738.499999999996,14087.269999999999,17289.609999999993,17366.769999999997,16000.199999999995,784345.9199999995,FILANTRÓPICO
16769168000104 HOSPITAL E PRONTO SOCORRO SAO SEBASTIAO,46199.439999999966,44322.4199999999,37798.779999999955,41036.85999999991,42925.90999999991,46107.999999999905,52153.95999999978,58021.539999999804,48067.409999999865,48122.32999999992,46708.17999999994,47536.50999999985,52495.49999999987,41399.31999999995,21735.710000000025,20795.45,30305.20000000003,23567.350000000013,25440.370000000028,31593.69000000002,30926.660000000014,28664.76999999999,22866.820000000018,26187.680000000008,40632.49999999995,41009.75999999995,35444.51999999996,34373.320000000014,36478.809999999976,38449.03999999995,33818.21999999998,33585.53999999998,47880.99000000006,41258.02000000002,33428.30999999996,33584.109999999986,38629.819999999985,33764.16000000001,42595.21999999995,33923.430000000015,41564.20999999998,26270.860000000015,38350.710000000036,40999.79000000004,40534.480000000025,43568.39000000001,33305.67999999997,48342.21999999994,31352.659999999985,33553.670000000006,40878.49000000001,35632.500000000015,33958.41000000001,34456.00999999998,38554.92999999999,38637.64999999997,38634.80999999996,38612.109999999964,38631.60999999994,38633.44999999997,38641.07999999997,38119.02999999998,2345068.3799999985,PRIVADO
16783722000108 CASA DE SAUDE SANTA MARTA DE FORMIGA LTDA,18949.260000000006,16395.67,15723.470000000005,12012.960000000001,14764.389999999994,12610.91,11075.070000000005,8543.740000000003,13908.279999999993,13686.430000000006,13163.589999999997,16095.090000000013,10416.779999999999,8568.179999999998,9083.009999999998,8500.320000000002,10822.939999999999,8520.6,10746.349999999997,8987.82,10233.42,13435.530000000006,7373.280000000003,8504.080000000002,10228.19,10903.38,7083.67,9071.62,6937.820000000002,6601.030000000002,5880.47,1580.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340408.03000000014,PRIVADO
16802340000176 HOSPITAL PADRE ESTEVAN,6762.890000000001,7488.509999999998,7460.770000000001,4662.030000000001,8227.989999999994,9298.889999999992,6642.4000000000015,4965.910000000002,8583.569999999998,7515.509999999999,8402.319999999998,6830.830000000002,7213.889999999997,3424.9600000000005,4546.050000000001,3588.550000000001,5302.660000000002,4056.5700000000006,4601.4000000000015,3945.38,4805.02,4876.590000000003,4990.560000000002,7554.940000000002,4776.24,6122.93,6416.970000000002,5885.110000000005,4813.110000000001,5176.340000000002,5921.25,5438.88,2216.79,5005.620000000001,3785.0399999999995,3820.5099999999998,3674.87,5097.900000000002,6101.910000000002,4513.569999999999,4700.999999999999,0,6472.999999999997,3047.51,6341.589999999999,5618.2300000000005,5593.620000000001,11146.380000000001,5298.62,5743.540000000001,5853.009999999999,8690.220000000003,8268.040000000003,0,4792.98,3838.8300000000013,0,2085.01,3977.5000000000014,6977.1900000000005,7888.740000000002,5098.98,335949.22000000003,FILANTRÓPICO
16804692000160 SANTA CASA DE ITAPECERICA,23284.51999999998,15778.879999999994,23529.619999999966,18755.530000000002,17682.52999999999,20770.440000000002,17563.61999999999,11488.759999999993,17474.589999999993,17643.15,23006.18,18663.309999999994,23361.500000000004,18923.93000000001,17918.86000000001,15097.029999999995,17252.719999999987,18434.350000000002,20435.16,18077.989999999987,22251.39999999999,23691.050000000003,20514.65000000001,20019.47000000002,18319.25999999999,23182.34,18139.370000000006,18548.259999999995,19577.34000000002,17594.579999999987,20560.38000000001,25474.230000000018,20178.079999999998,26119.46000000001,24635.340000000004,26816.590000000015,20971.129999999997,34776.24,30793.100000000024,20821.820000000014,20417.22000000001,24227.649999999976,23768.25,20508.01,23764.749999999993,15900.769999999999,29462.2,26178.43000000001,27975.17000000004,28145.15,28075.390000000007,28049.360000000026,28069.910000000007,28413.750000000015,26093.740000000005,24762.980000000003,28889.460000000017,29105.87000000003,29097.870000000003,29087.39000000001,29095.540000000026,29057.130000000016,1406272.7499999998,FILANTRÓPICO
16820565000155 HOSPITAL SANTA CATARINA,6778.290000000003,7672.500000000004,7224.230000000001,5829.410000000003,5120.01,4455.6,4270.3200000000015,4800.180000000001,4942.76,5759.510000000002,4171.24,4662.35,4887.320000000001,4638.32,4840.620000000001,4173.780000000001,6421.450000000001,5617.909999999999,4446.550000000001,3875.9700000000007,3597.2400000000016,5030.250000000001,5215.79,6900.030000000001,6085.230000000002,4949.790000000001,4937.33,4469.43,5036.97,4429.339999999999,4963.32,5532.8,6263.51,6282.400000000003,7405.470000000002,7462.100000000002,7257.770000000002,6581.890000000002,5860.530000000002,5318.420000000001,5247.370000000001,6800.160000000003,5326.420000000001,7240.550000000004,7992.530000000003,9763.940000000002,7534.090000000003,8394.439999999999,8802.37,9505.280000000002,10929.210000000006,7899.640000000001,10509.590000000004,6572.9299999999985,11439.18,9837.530000000002,8589.179999999998,11888.75,11258.520000000004,10545.840000000002,12431.729999999996,11152.330000000002,417829.5100000002,PRIVADO
16826067000110 SANTA CASA DE MISERICORDIA DE ARAGUARI,26381.46000000002,26647.489999999994,28734.730000000014,19299.33,19161.84,26607.319999999992,10119.929999999997,17765.61000000001,17118.610000000022,21315.689999999995,26567.599999999988,21665.11999999999,22068.97,22990.499999999975,15637.920000000002,19818.169999999984,14101.890000000003,18796.95000000002,17923.59000000001,20900.149999999976,32099.099999999984,19083.32000000001,35468.70999999998,24460.19999999999,34816.47000000003,19490.300000000007,24966.429999999993,22677.639999999992,17020.410000000003,17749.510000000017,16468.250000000004,24745.5,15322.660000000002,21483.24,20228.98999999999,20691.829999999998,20437.46999999999,15293.049999999997,25332.469999999987,19306.779999999984,17054.710000000003,15083.089999999995,11811.599999999999,20361.269999999997,20157.489999999998,15619.600000000008,18481.439999999995,24926.709999999995,21914.760000000013,25634.12,27847.460000000014,30918.919999999995,18584.389999999996,15705.599999999999,23955.82000000001,23247.170000000002,21255.650000000005,21000.029999999995,31967.75000000001,29955.110000000008,27078.160000000018,19727.949999999997,1343053.9999999995,FILANTRÓPICO
16827289000157 HOSPITAL SAO SEBASTIAO LTDA,39073.199999999946,41243.12999999994,39495.52999999994,24956.460000000006,32624.13000000001,25680.380000000005,18307.92000000001,24506.64,30495.449999999997,35744.47999999998,23721.719999999998,37183.089999999975,24094.999999999993,19964.79000000001,24343.220000000016,19817.16,29928.569999999967,17559.52,23839.79999999999,14784.880000000005,25881.949999999986,30943.85000000001,31759.75,31603.27,30308.320000000018,27613.29000000001,27409.000000000022,28972.520000000008,25198.829999999998,23443.270000000015,26224.579999999994,26926.649999999987,28613.370000000003,32521.810000000016,25212.38999999999,25249.21,29466.650000000012,32369.61,32606.86999999998,24290.13,26849.73,26193.070000000003,33233.06999999999,27149.739999999998,29243.10000000002,26072.84,33470.95999999998,46159.00999999999,40836.280000000006,49404.330000000016,42082.63000000004,35933.17999999999,45875.47000000002,31883.520000000008,42927.98000000001,30994.029999999995,39243.09999999999,49674.119999999995,41227.869999999995,36546.37999999998,44342.85000000004,34702.65999999999,1928026.3100000003,PRIVADO
16828915000120 HOSPITAL SANTO ANTONIO LTDA,48077.31999999995,50395.55999999994,47856.429999999986,33494.72999999998,36852.54999999996,36013.23999999996,25276.05999999999,26418.42999999997,29619.900000000005,35990.84999999998,33324.189999999995,40144.969999999994,30604.489999999987,21401.309999999983,24720.519999999993,21763.760000000006,30402.499999999985,28429.610000000008,28538.059999999994,24441.229999999996,26405.799999999996,28422.85999999999,35461.679999999986,29314.890000000007,27561.599999999988,28138.209999999995,30736.489999999998,32194.05999999998,26634.12,27770.899999999987,30109.82999999999,19750.32000000001,32918.459999999985,36569.45999999998,32615.450000000008,26907.179999999986,26216.829999999987,31116.909999999993,24781.609999999993,30278.619999999988,23957.590000000007,32698.67999999998,28476.380000000005,28794.819999999985,25982.54000000001,25352.630000000005,27426.869999999988,46885.65,36510.25999999999,34516.41999999998,35669.260000000024,31261.33,30461.13999999999,27412.180000000004,39079.879999999976,33979.090000000004,35307.10999999999,36757.81999999999,46949.599999999955,23159.360000000015,52388.340000000004,38520.83999999999,1979218.7799999993,PRIVADO
16829004000117 HOSPITAL NOSSA SENHORA DE LOURDES LTDA,13799.760000000004,12637.759999999997,11408.790000000003,10121.88,8696.88,9583.01,5697.270000000003,8269.300000000003,9888.419999999995,8979.53,11213.239999999996,7914.829999999997,8734.020000000002,8518.08,5613.7800000000025,1529.4800000000002,11643.330000000004,6730.260000000001,5577.8899999999985,6320.830000000001,9443.809999999996,7459.220000000001,8707.219999999998,5930.030000000001,5874.6500000000015,5007.3600000000015,11267.359999999997,10675.68,9049.920000000004,9870.650000000001,7277.370000000001,10238.260000000004,9977.499999999996,8928.340000000002,7718.2,8389.989999999998,8843.439999999999,8344.300000000001,8053.690000000003,7700.7199999999975,6783.150000000001,6016.470000000001,8484.840000000002,8350.13,9346.260000000002,8047.719999999999,10682.11,12342.999999999996,10843.489999999998,10948.67,11900.589999999998,8866.610000000002,1083.1799999999998,0,0,0,0,0,0,0,0,0,455332.27,PRIVADO
16852089000154 STA CASA MIS N S CARMO DE C MINAS,16282.470000000001,15032.559999999996,13165.32,13740.939999999997,15160.5,14240.129999999997,14338.439999999991,15706.669999999995,18568.370000000014,18227.23000000002,18477.94000000001,18584.03000000001,17037.730000000007,12378.929999999993,12634.520000000002,10546.229999999998,12998.639999999994,14316.900000000001,15753.059999999998,17085.489999999983,12787.87,13242.960000000001,13793.310000000001,14617.440000000008,18521.490000000013,17417.29000000002,14819.740000000003,15799.660000000007,13120.619999999999,12619.800000000003,10176.119999999999,11550.62,11107.64,16294.250000000005,12900.570000000005,17034.649999999998,12715.100000000006,14641.530000000008,16425.410000000003,10554.789999999994,13043.320000000003,10917.729999999998,14410.529999999997,10663.759999999995,14846.640000000001,12316.829999999998,16823.27,19875.24,17259.89,13506.07000000001,17218.780000000006,16809.210000000014,16991.440000000002,16482.189999999995,15683.210000000005,16104.750000000007,17277.279999999995,16528.090000000004,17503.240000000005,17527.309999999994,17185.939999999988,17541.559999999998,930933.24,FILANTRÓPICO
16865909000142 HOSPITAL DR O A MARTINHO CAMPOS,13918.499999999996,11913.749999999995,11106.369999999988,12338.349999999999,10432.01999999999,11505.050000000001,11513.839999999998,10055.13999999999,12284.210000000001,11571.169999999991,12469.909999999996,13119.72,11956.23,7971.100000000002,9491.689999999993,10145.679999999997,10240.959999999995,11906.84,10821.539999999995,11071.259999999993,10256.079999999994,7034.040000000003,9479.379999999997,12245.469999999998,12749.85,12827.37,12290.589999999995,11044.849999999999,9524.439999999997,9010.220000000001,9658.589999999997,10632.699999999999,11763.050000000003,10568.91,10621.949999999997,12936.239999999998,8240.589999999998,4929.999999999999,9667.819999999998,10160.649999999998,13079.359999999991,9200.08,9222.599999999995,9911.409999999998,8435.599999999997,7382.35,8187.049999999997,16175.270000000002,10907.379999999996,11185.650000000003,11187.600000000002,11127.66,11169.739999999998,11174.959999999997,11182.16,11167.29,11183.38,11183.25,10942.88,11177.569999999998,10969.14,11648.029999999999,669276.5299999998,FILANTRÓPICO
16870610000186 HOSPITAL SANTO ANTONIO DE SANTO A DO MONTE,15747.560000000003,9942.92,10749.089999999995,10315.55,13795.719999999996,11046.36,12943.100000000004,10972.229999999998,11099.509999999997,11372.1,9437.769999999997,12236.840000000006,12163.009999999997,10992.640000000005,9435.929999999998,11239.16,10565.160000000002,9705.009999999995,10317.85,11363.270000000004,10377.900000000001,12701.150000000005,13246.860000000004,11720.189999999997,13147.220000000008,10943.180000000002,9949.44,10602.46,10988.440000000002,10178.5,9078.61,10658.450000000003,11081.620000000003,11052.560000000003,13417.960000000003,10565.600000000002,9769.940000000002,12176.340000000007,12271.95000000001,9341.970000000001,10274.820000000002,10331.2,11693.04,10278.230000000003,9367.550000000001,9665.84,14214.990000000005,13685.579999999996,13740.36,13169.480000000001,13321.15,13316.720000000008,13389.730000000003,13277.700000000006,13229.360000000002,13292.180000000002,13391.339999999997,13325.609999999999,13391.04,13400.470000000003,13381.540000000006,13386.520000000002,725235.57,PRIVADO
16881013000157 MATER CLINICA,95235.10000000017,92704.4200000006,82131.36000000061,79983.53000000061,79690.32000000033,71029.98000000026,81718.43000000055,71336.68000000031,94815.29000000063,90180.53000000067,97678.51000000021,94230.82000000039,85910.95999999956,98410.04999999935,100654.81999999954,98022.94999999998,95693.69999999994,97101.62000000023,95174.30000000028,82627.32000000015,100950.13000000012,104546.27000000002,104073.94999999998,115032.77999999987,108937.45000000006,94203.82000000011,92703.76000000021,85389.05000000008,89185.4500000002,80066.55999999992,72058.78999999985,82203.05999999966,83191.8999999997,83977.77999999965,81043.63999999996,91501.56,87705.85999999961,89614.69000000005,96197.03000000014,93169.58000000025,78964.69000000008,76866.65999999976,93941.88999999939,67457.19000000008,95182.83999999934,76026.95999999979,88151.04000000052,134269.4700000008,110983.03000000052,123151.47000000053,143310.91000000096,121361.89000000057,146370.48000000097,135702.26000000036,145861.57000000082,129551.74000000056,165175.30000000107,158595.77000000092,156687.11000000112,152835.25000000093,154264.00000000081,151066.0100000008,6325861.330000016,PRIVADO
16881161000171 HOSPITAL IMACULADA CONCEICAO,95315.84999999993,79460.52000000008,81352.25000000001,74451.05000000009,74183.38999999994,75652.80999999988,75580.74999999985,69971.91999999988,72796.4299999998,74055.18999999996,81259.27999999978,78211.53999999989,74945.20000000016,62294.22999999986,53501.60999999984,52668.77999999982,52102.679999999906,56527.53999999988,59307.12999999992,61436.669999999904,58157.289999999826,56566.089999999844,70011.89999999989,65480.25999999981,68104.61999999988,68026.92999999989,56587.66999999984,56600.19999999988,53634.73999999987,56380.339999999866,52256.330000000096,57272.92000000012,56146.130000000034,69766.7400000001,68193.40000000013,51620.14000000005,68158.77999999991,65416.66999999984,58378.29999999984,64575.17999999982,53280.26999999984,57308.719999999856,58558.710000000094,49911.540000000015,58922.95000000003,58467.150000000045,57939.740000000034,100541.5199999998,80781.83999999988,86978.28999999976,74673.16999999993,75319.30999999984,75332.45999999966,58276.06999999994,68135.92999999989,72006.69999999994,75701.46999999988,75361.76999999987,75283.64999999988,75396.10999999986,75222.3899999999,75286.96999999993,4165096.179999994,FILANTRÓPICO
16886871000194 PREFEITURA MUNICIPAL DE ITAMARANDIBA,29895.109999999997,34140.4,32984.70999999998,29027.13999999998,30158.27999999996,38243.69999999996,30154.129999999965,36966.850000000006,27986.269999999986,32284.550000000007,35682.32,36625.620000000024,31869.26000000004,27267.729999999985,25400.499999999967,24484.909999999967,23565.169999999973,23459.799999999977,26973.689999999984,23783.28999999997,24971.37999999997,27488.50999999998,25536.31999999998,28003.94999999998,29516.209999999995,30408.180000000004,27010.180000000004,27328.859999999993,24818.239999999983,21368.86999999997,20493.559999999987,24167.229999999996,27129.66,25305.36999999999,31412.159999999996,28458.25,28402.290000000015,29165.189999999977,24699.779999999995,21806.089999999975,24974.069999999974,24355.05999999999,22742.27,23224.249999999996,23937.87999999998,23880.009999999987,19211.47999999999,30661.410000000014,28474.77999999999,29872.820000000014,26952.00000000001,27952.35000000001,25692.120000000003,23726.960000000003,22721.350000000006,24966.090000000004,27188.179999999997,27572.219999999998,24186.699999999993,24044.61,25993.900000000005,26378.389999999996,1687152.6099999996,MUNICIPAL
